step,strategy,forecast_requests,target_instances,incoming_requests,processed_requests,throughput,queue_length,active_instances,total_capacity,estimated_latency_ms,estimated_p95_latency_ms,infrastructure_cost,sla_violations
233,Reactive,,4,153,153,2.55,0,4,400,50.0,75.0,0.06666666666666667,0
234,Reactive,,4,133,133,2.216666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
235,Reactive,,4,134,134,2.2333333333333334,0,4,400,50.0,75.0,0.06666666666666667,0
236,Reactive,,3,119,119,1.9833333333333334,0,3,300,50.0,75.0,0.05,0
237,Reactive,,3,139,139,2.316666666666667,0,3,300,50.0,75.0,0.05,0
238,Reactive,,3,130,130,2.1666666666666665,0,3,300,50.0,75.0,0.05,0
239,Reactive,,3,136,136,2.2666666666666666,0,3,300,50.0,75.0,0.05,0
240,Reactive,,3,132,132,2.2,0,3,300,50.0,75.0,0.05,0
241,Reactive,,3,140,140,2.3333333333333335,0,3,300,50.0,75.0,0.05,0
242,Reactive,,3,123,123,2.05,0,3,300,50.0,75.0,0.05,0
243,Reactive,,3,126,126,2.1,0,3,300,50.0,75.0,0.05,0
244,Reactive,,3,162,162,2.7,0,3,300,50.0,75.0,0.05,0
245,Reactive,,3,128,128,2.1333333333333333,0,3,300,50.0,75.0,0.05,0
246,Reactive,,3,130,130,2.1666666666666665,0,3,300,50.0,75.0,0.05,0
247,Reactive,,3,159,159,2.65,0,3,300,50.0,75.0,0.05,0
248,Reactive,,3,170,170,2.8333333333333335,0,3,300,50.0,75.0,0.05,0
249,Reactive,,3,130,130,2.1666666666666665,0,3,300,50.0,75.0,0.05,0
250,Reactive,,3,138,138,2.3,0,3,300,50.0,75.0,0.05,0
251,Reactive,,3,145,145,2.4166666666666665,0,3,300,50.0,75.0,0.05,0
252,Reactive,,3,159,159,2.65,0,3,300,50.0,75.0,0.05,0
253,Reactive,,3,132,132,2.2,0,3,300,50.0,75.0,0.05,0
254,Reactive,,3,139,139,2.316666666666667,0,3,300,50.0,75.0,0.05,0
255,Reactive,,3,150,150,2.5,0,3,300,50.0,75.0,0.05,0
256,Reactive,,3,146,146,2.433333333333333,0,3,300,50.0,75.0,0.05,0
257,Reactive,,3,138,138,2.3,0,3,300,50.0,75.0,0.05,0
258,Reactive,,3,141,141,2.35,0,3,300,50.0,75.0,0.05,0
259,Reactive,,3,128,128,2.1333333333333333,0,3,300,50.0,75.0,0.05,0
260,Reactive,,3,140,140,2.3333333333333335,0,3,300,50.0,75.0,0.05,0
261,Reactive,,3,140,140,2.3333333333333335,0,3,300,50.0,75.0,0.05,0
262,Reactive,,3,145,145,2.4166666666666665,0,3,300,50.0,75.0,0.05,0
263,Reactive,,3,137,137,2.283333333333333,0,3,300,50.0,75.0,0.05,0
264,Reactive,,3,147,147,2.45,0,3,300,50.0,75.0,0.05,0
265,Reactive,,3,153,153,2.55,0,3,300,50.0,75.0,0.05,0
266,Reactive,,3,144,144,2.4,0,3,300,50.0,75.0,0.05,0
267,Reactive,,3,146,146,2.433333333333333,0,3,300,50.0,75.0,0.05,0
268,Reactive,,3,143,143,2.3833333333333333,0,3,300,50.0,75.0,0.05,0
269,Reactive,,3,143,143,2.3833333333333333,0,3,300,50.0,75.0,0.05,0
270,Reactive,,3,136,136,2.2666666666666666,0,3,300,50.0,75.0,0.05,0
271,Reactive,,3,146,146,2.433333333333333,0,3,300,50.0,75.0,0.05,0
272,Reactive,,3,142,142,2.3666666666666667,0,3,300,50.0,75.0,0.05,0
273,Reactive,,3,164,164,2.7333333333333334,0,3,300,50.0,75.0,0.05,0
274,Reactive,,3,159,159,2.65,0,3,300,50.0,75.0,0.05,0
275,Reactive,,3,147,147,2.45,0,3,300,50.0,75.0,0.05,0
276,Reactive,,3,136,136,2.2666666666666666,0,3,300,50.0,75.0,0.05,0
277,Reactive,,3,132,132,2.2,0,3,300,50.0,75.0,0.05,0
278,Reactive,,3,155,155,2.5833333333333335,0,3,300,50.0,75.0,0.05,0
279,Reactive,,3,146,146,2.433333333333333,0,3,300,50.0,75.0,0.05,0
280,Reactive,,3,148,148,2.466666666666667,0,3,300,50.0,75.0,0.05,0
281,Reactive,,4,326,326,5.433333333333334,0,4,400,50.0,75.0,0.06666666666666667,0
282,Reactive,,5,353,353,5.883333333333334,0,5,500,50.0,75.0,0.08333333333333333,0
283,Reactive,,5,348,348,5.8,0,5,500,50.0,75.0,0.08333333333333333,0
284,Reactive,,5,333,333,5.55,0,5,500,50.0,75.0,0.08333333333333333,0
285,Reactive,,5,339,339,5.65,0,5,500,50.0,75.0,0.08333333333333333,0
286,Reactive,,5,346,346,5.766666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
287,Reactive,,5,344,344,5.733333333333333,0,5,500,50.0,75.0,0.08333333333333333,0
288,Reactive,,5,341,341,5.683333333333334,0,5,500,50.0,75.0,0.08333333333333333,0
289,Reactive,,5,343,343,5.716666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
290,Reactive,,5,342,342,5.7,0,5,500,50.0,75.0,0.08333333333333333,0
291,Reactive,,5,346,346,5.766666666666667,0,5,500,50.0,75.0,0.08333333333333333,0
292,Reactive,,5,359,359,5.983333333333333,0,5,500,50.0,75.0,0.08333333333333333,0
293,Reactive,,4,119,119,1.9833333333333334,0,4,400,50.0,75.0,0.06666666666666667,0
294,Reactive,,4,142,142,2.3666666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
295,Reactive,,4,146,146,2.433333333333333,0,4,400,50.0,75.0,0.06666666666666667,0
296,Reactive,,4,147,147,2.45,0,4,400,50.0,75.0,0.06666666666666667,0
297,Reactive,,4,141,141,2.35,0,4,400,50.0,75.0,0.06666666666666667,0
298,Reactive,,4,127,127,2.1166666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
299,Reactive,,4,148,148,2.466666666666667,0,4,400,50.0,75.0,0.06666666666666667,0
